"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14503","Mobile TC_102:Successful Articles submenu Tech Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:10:31 UTC 2025","passed","Wed Dec 03 06:10:46 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","15177","Laptop TC_088:Articles Footer form Podcasts Round Table redirection @regression","Browser:Google Chrome","Wed Dec 03 06:10:20 UTC 2025","passed","Wed Dec 03 06:10:36 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","8194","Laptop TC_080:Articles Footer form Republishing policy link @regression","Browser:Google Chrome","Wed Dec 03 06:08:41 UTC 2025","passed","Wed Dec 03 06:08:49 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","12000","Desktop TC_107:Successful Articles submenu Feature Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:09:07 UTC 2025","passed","Wed Dec 03 06:09:19 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","9222","Desktop TC_068:Article newletter invalid email subscription Check @regression","Browser:Google Chrome","Wed Dec 03 06:16:48 UTC 2025","passed","Wed Dec 03 06:16:57 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","50573","Desktop TC_072:Articles partners slider widget functionality @regression","Browser:Google Chrome","Wed Dec 03 06:17:03 UTC 2025","passed","Wed Dec 03 06:17:54 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","34568","Mobile TC_054:Successful bookmark of article with login @regression","Browser:Google Chrome","Wed Dec 03 06:14:56 UTC 2025","passed","Wed Dec 03 06:15:31 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","51935","Laptop TC_090:Successful Articles submenu Interviews Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:14:18 UTC 2025","passed","Wed Dec 03 06:15:10 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","13919","Laptop TC_106:Successful Articles submenu Digest Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:09:00 UTC 2025","passed","Wed Dec 03 06:09:14 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","7998","Desktop TC_117:Check pagination of all events if present with A-Z filter @regression","Browser:Google Chrome","Wed Dec 03 06:11:51 UTC 2025","passed","Wed Dec 03 06:11:59 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","8817","Tablet TC_127:Valid Search functionality in Offline events @regression","Browser:Google Chrome","Wed Dec 03 06:07:17 UTC 2025","passed","Wed Dec 03 06:07:26 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","10177","Desktop TC_087:Articles Footer form Instagram redirection @regression","Browser:Google Chrome","Wed Dec 03 06:10:08 UTC 2025","passed","Wed Dec 03 06:10:19 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","7265","Laptop TC_132:Check expantion and collapse of events card of events in online events tab @regression","Browser:Google Chrome","Wed Dec 03 06:08:35 UTC 2025","passed","Wed Dec 03 06:08:42 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","37661","Laptop TC_073:Articles partners Image click redirection @regression","Browser:Google Chrome","Wed Dec 03 06:17:05 UTC 2025","passed","Wed Dec 03 06:17:43 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","11987","Laptop TC_035:Successful redirection on workshops @regression","Browser:Google Chrome","Wed Dec 03 06:13:22 UTC 2025","passed","Wed Dec 03 06:13:34 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","7544","Tablet TC_154: Footer form Terms of use link @regression","Browser:Google Chrome","Wed Dec 03 06:14:40 UTC 2025","passed","Wed Dec 03 06:14:47 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","48682","Desktop TC_063:Successful Pagination Right Arrow visibility and functionality Check @regression","Browser:Google Chrome","Wed Dec 03 06:15:59 UTC 2025","passed","Wed Dec 03 06:16:48 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","15818","Desktop TC_112:Successful redirection on all sponsored tag present @regression","Browser:Google Chrome","Wed Dec 03 06:10:59 UTC 2025","passed","Wed Dec 03 06:11:14 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","8987","Desktop TC_079:Articles Footer form About & Contact us link @regression","Browser:Google Chrome","Wed Dec 03 06:08:27 UTC 2025","passed","Wed Dec 03 06:08:36 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","8325","Mobile TC_155: Footer form Facebook redirection @regression","Browser:Google Chrome","Wed Dec 03 06:14:52 UTC 2025","passed","Wed Dec 03 06:15:00 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","15731","Tablet TC_060:Successful Articles card redirection @regression","Browser:Google Chrome","Wed Dec 03 06:15:37 UTC 2025","passed","Wed Dec 03 06:15:52 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","14819","Desktop TC_091:Successful Articles submenu 80 Level Anivarsary Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:14:29 UTC 2025","passed","Wed Dec 03 06:14:44 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","9222","Mobile TC_029:Successful selected state on Partners submenu @regression","Browser:Google Chrome","Wed Dec 03 06:13:51 UTC 2025","passed","Wed Dec 03 06:14:01 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","18263","Desktop TC_121:Check pagination of online events if present with Z-A filter @regression","Browser:Google Chrome","Wed Dec 03 06:12:50 UTC 2025","passed","Wed Dec 03 06:13:08 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","11734","Mobile TC_099:Successful Articles submenu Animations Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:07:17 UTC 2025","passed","Wed Dec 03 06:07:29 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","20795","Desktop TC_140:Successful redirection ICalender of event cards of all events @regression","Browser:Google Chrome","Wed Dec 03 06:11:42 UTC 2025","passed","Wed Dec 03 06:12:02 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","8402","Mobile TC_047:Successful redirection on all sponsored tag present @regression","Browser:Google Chrome","Wed Dec 03 06:07:01 UTC 2025","passed","Wed Dec 03 06:07:10 UTC 2025","All Articles banner","functional/5_AllArticles/bannerAllArticles.spec.js","",""
"","8075","Mobile TC_079:Articles Footer form About & Contact us link @regression","Browser:Google Chrome","Wed Dec 03 06:08:35 UTC 2025","passed","Wed Dec 03 06:08:43 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","10877","Mobile TC_036:Successful redirection on events @regression","Browser:Google Chrome","Wed Dec 03 06:13:16 UTC 2025","passed","Wed Dec 03 06:13:26 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","12785","Tablet TC_107:Successful Articles submenu Feature Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:09:16 UTC 2025","passed","Wed Dec 03 06:09:29 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","14596","Mobile TC_005:Login with Facebook redirection link @regression","Browser:Google Chrome","Wed Dec 03 06:07:53 UTC 2025","passed","Wed Dec 03 06:08:08 UTC 2025","Login to 80LV","functional/1_Login/login.spec.js","",""
"","6012","Mobile TC_154: Footer form Terms of use link @regression","Browser:Google Chrome","Wed Dec 03 06:14:41 UTC 2025","passed","Wed Dec 03 06:14:47 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","50314","Laptop TC_143:Successful redirection of Google button @regression","Browser:Google Chrome","Wed Dec 03 06:13:06 UTC 2025","passed","Wed Dec 03 06:13:56 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","15031","Mobile TC_098:Successful Articles submenu Props Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:07:01 UTC 2025","passed","Wed Dec 03 06:07:16 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","10869","Tablet TC_139:Successful redirection Google Calender of event cards of offline events @regression","Browser:Google Chrome","Wed Dec 03 06:11:32 UTC 2025","passed","Wed Dec 03 06:11:43 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","8695","Desktop TC_120:Check pagination of online events if present with A-Z filter @regression","Browser:Google Chrome","Wed Dec 03 06:12:32 UTC 2025","passed","Wed Dec 03 06:12:40 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","10260","Desktop TC_156: Footer form Twitter redirection @regression","Browser:Google Chrome","Wed Dec 03 06:14:53 UTC 2025","passed","Wed Dec 03 06:15:04 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","16860","Tablet TC_012:Successful Colored Header Button redirection @regression","Browser:Google Chrome","Wed Dec 03 06:10:15 UTC 2025","passed","Wed Dec 03 06:10:32 UTC 2025","Navbar","functional/3_Navbar/navbar.spec.js","",""
"","121439","Desktop TC_073:Articles partners Image click redirection @regression","Browser:Google Chrome","Wed Dec 03 06:17:05 UTC 2025","passed","Wed Dec 03 06:19:06 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","8002","Mobile TC_016:Invaild Search results @regression","Browser:Google Chrome","Wed Dec 03 06:11:20 UTC 2025","passed","Wed Dec 03 06:11:28 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","11479","Desktop TC_033:Successful redirection on Talent Platform submenu (with company login) @regression","Browser:Google Chrome","Wed Dec 03 06:12:46 UTC 2025","passed","Wed Dec 03 06:12:58 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","11582","Laptop TC_130:Invalid Search functionality in Offline events @regression","Browser:Google Chrome","Wed Dec 03 06:07:56 UTC 2025","passed","Wed Dec 03 06:08:08 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","11576","Mobile TC_100:Successful Articles submenu Gamedev Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:07:29 UTC 2025","passed","Wed Dec 03 06:07:41 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","15259","Tablet TC_011:Successful Advertise redirection @regression","Browser:Google Chrome","Wed Dec 03 06:10:01 UTC 2025","passed","Wed Dec 03 06:10:16 UTC 2025","Navbar","functional/3_Navbar/navbar.spec.js","",""
"","8347","Desktop TC_088:Articles Footer form Podcasts Round Table redirection @regression","Browser:Google Chrome","Wed Dec 03 06:10:19 UTC 2025","passed","Wed Dec 03 06:10:27 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","6526","Desktop TC_132:Check expantion and collapse of events card of events in online events tab @regression","Browser:Google Chrome","Wed Dec 03 06:08:28 UTC 2025","passed","Wed Dec 03 06:08:35 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","104459","Desktop TC_052:Articles Popular button result with Empty result @regression","Browser:Google Chrome","Wed Dec 03 06:11:30 UTC 2025","passed","Wed Dec 03 06:13:15 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","6887","Desktop TC_069:Article newletter valid Subscription @regression","Browser:Google Chrome","Wed Dec 03 06:16:55 UTC 2025","passed","Wed Dec 03 06:17:02 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","7597","Desktop TC_153: Footer form Privacy Policy link @regression","Browser:Google Chrome","Wed Dec 03 06:14:29 UTC 2025","passed","Wed Dec 03 06:14:36 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","10683","Tablet TC_014:Successful search modal seen @regression","Browser:Google Chrome","Wed Dec 03 06:10:41 UTC 2025","passed","Wed Dec 03 06:10:52 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","6348","Mobile TC_153: Footer form Privacy Policy link @regression","Browser:Google Chrome","Wed Dec 03 06:14:33 UTC 2025","passed","Wed Dec 03 06:14:40 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","54551","Tablet TC_098:Successful Articles submenu Props Redirection @regression","Browser:Google Chrome","Wed Dec 03 06:07:00 UTC 2025","passed","Wed Dec 03 06:07:55 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","24090","Tablet TC_050:Articles New button result with five filters applied @regression","Browser:Google Chrome","Wed Dec 03 06:10:46 UTC 2025","passed","Wed Dec 03 06:11:10 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","11426","Tablet TC_124:Check pagination of offline events if present with Z-A filter @regression","Browser:Google Chrome","Wed Dec 03 06:13:37 UTC 2025","passed","Wed Dec 03 06:13:49 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
